18/01/2025,12:11:37,b'Received Bit Message #282# : 000000111100011000111000001010110101110001000011000000111100010001110001000010111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110100011100001110001000110100011000110000000011110101110000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000010111000001110000110100111000001010111100110000000010001000110100010000010000000001110101010100101110001000110100010101100011000010111100010001110100010000111100011100101010001010110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110101010001010111000000110001110100110100001000110101010001110000001010110100010000011000001000110100010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100000001010110100011000110100011000111100110001000011000001110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010111000001110100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010111100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100010101100111000000110101110000001010000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110001000011110101010001010111\r\n',,,,,,,,,,,,
18/01/2025,12:11:38,b'Reed-Solomon Decoded Message: 283,283,38.385289,21.807636,18/1/2025,10:11:39,2.89,180125.00,30.20,3,1029.77,18.25,0000000000000000\r\n'
18/01/2025,12:11:38,b'Received Bit Message #283# : 000000111100011000111000001010110101110001000011000000111100010001110100011000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110101010101000110001000110100011000110000000011110101110000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000010111000001110000110100111000001010111100110000000010001000110100010000010000000001110101010100100110001000110100010101100011000010111100010001110100010000111100011100101010001010110000111100011000010000110100011000011110001000111100110000000011000001110000110100111100000001110101010001010111000000110001110100110100001000110101010001110000001010110100010000011000001000110101010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100000001010110100011000110100011000111100110001000111000001110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010111000001110100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010111100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100010101100111000000110101010100101110000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110001000011110101010101000111\r\n',,,,,,,,,,,,
18/01/2025,12:11:39,b'Reed-Solomon Decoded Message: 284,284,38.385289,21.807636,18/1/2025,10:11:40,2.89,180125.00,30.20,3,1029.78,18.23,0000000000000000\r\n'
18/01/2025,12:11:39,b'Received Bit Message #284# : 000000111100011000111000001010110101110001000011000000111100010101000001010000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110100011100001110001000110100011000110000000011110101110000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000010111000001110000110100111000001010111100110000000010001000110100010001010000000001110101010100101110001000110100010101100011000010111100010001110100010000111100011100101010001010110001110101010000010000110100011000011110001000111100110000000011000001110000110100111100000001110101010001010111000000110001110100110100001000110101010001110000001010110100010000011000001000111100010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100001000011110100011100000000011000111100010001010001000001110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010111000001110100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010111100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100010101100111000000110101110000000011000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110001000011110101010001110101\r\n',,,,,,,,,,,,
18/01/2025,12:11:40,b'Reed-Solomon Decoded Message: 285,285,38.385289,21.807636,18/1/2025,10:11:42,2.89,180125.00,30.20,3,1029.72,18.32,0000000000000000\r\n'
18/01/2025,12:11:41,b'Received Bit Message #285# : 000000111100011000111000001010110101110001000011000000111100010101000110001000111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110100011100001110001000110100011000110000000011110101110000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000011110000001110000110100111000001010111100110000000010001000110100010001010000000001110101010100100110000000110100010101100011000010111100010001110101010000111100011100101010001010110001110101010000010000110100011000011110001000111100110000000011000001110000110100111100000001110101010001010111000000110001110100110100001000110101010001110000001010110100010000011000001000111100010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100001000011110100011100000000011000111100010001110001000011110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010111000001110100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010111100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100010101100111000000110101010000110001000011110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110101010001110101010001110001\r\n',,,,,,,,,,,,
18/01/2025,12:11:41,b'Reed-Solomon Decoded Message: 286,286,38.385289,21.807636,18/1/2025,10:11:43,2.89,180125.00,30.20,3,1029.70,18.33,0000000000000000\r\n'
18/01/2025,12:11:42,b'Received Bit Message #286# : 000000111100011000111000001010110101110001000011000000111100010101100010001010111000110101010000010001110100010001110100011000110101110000001010001000110000110100111000000011110101010000110100010000110100111000001010000000110101010101000110001000110100011000110000000011110101110000000010001000111100110000000111000000110000111100011000011000110100011000111000001010111100010000011110000001110000110100111000001010111100110000000010001000110100010001010000000001110101010100101110000000110100010101100011000010111100010001110100010000111100011100101010001010110001110101010000010000110100011000011110001000111100110000000011000001110000110100111100000001110101010001010111000000110001110100110100001000110101010001110000001010110100010000011000001000111100010001110001000010110100011100001110001000110000111100010001010001110100011000010111000000111100010001010000001000110100111000101000001010111100011000010110000000110101010000010110001000110101110001100001000011110100011100000000011000111100010001110101010001110001110100011000010000110100011000111000000010111000111100110001000010110101110000000011000001110101110001000110001000110000110101010000011000110100010000010111000001110100111000000010001000111100010000011000000000111100011000010110001000110100011000110001000010110100010101000111000001110000111100111000001010111100010000011000000000111100010001010000000001110001110101010001010000110100010000110100010000110101010001010000001000111000111100110000000010110100010001110001000011110100011000010000000001110001110100010001010001110100010001110100010000110000111100011000011000110101010000010111000001110101010001010001000000111100010001110000000010111100111000000110001000111000111100110001000011110100010101100111000000110101010000010001000001110000110100010000010000110100010000010110000000110101110001000011000001110001110100111000001010110101010001110101010001110101010001110101\r\n',,,,,,,,,,,,
18/01/2025,12:11:42,b'Reed-Solomon Decoded Message: 287,287,38.385289,21.807636,18/1/2025,10:11:43,2.89,180125.00,30.20,3,1029.70,18.36,0000000000000000\r\n'
